transaction_id,customer_id,card_id,merchant_id,txn_ts,amount,currency,mcc,status,is_refund,channel
06f08e87-4bf6-46fc-b06e-c9b7455eb457,261561d5-0dd5-46ea-ae5a-750e02d35366,8c9fc466-65f2-483e-a523-ffb212e58ff2,b3581df3-a2dc-4ed7-a913-5630407c5993,2025-09-06 15:16:41,131.40,KRW,4121,approved,false,mobile
9e5b9f91-ad65-4901-8110-eb2b539b6744,9913a864-7b62-4310-bfda-7ad98ed5cc1f,6faec8c4-64d1-43b4-8ba0-a09e30eb2a3d,3ee0973b-06c9-4b60-8539-d16840dbb31a,2025-09-06 20:48:15,43.24,KRW,7011,approved,false,pos
ecf45180-1790-441b-8c39-b067b30a7110,14375ea7-312f-4ed2-a77e-e9614d3cdc49,544827e5-898b-457a-a5d8-f077f5b4dc17,961a8477-4e5b-4f67-a3f8-002acb81b0e3,2025-09-06 23:38:06,226.02,KRW,5812,approved,false,online
8c308af4-743c-4f6f-ae0f-c70de0f2f301,d8d8ed3f-d96a-4833-94c4-3411ff9c313c,dc08f216-60c6-4b63-af0b-613c79b1b539,72ad9100-8dc0-414e-a0c8-8fd02404f667,2025-09-06 11:39:47,80.93,KRW,5999,approved,false,online
b0f0792e-8abf-4886-be41-9ee7342d9f41,7fd0cc43-76ac-400b-8665-f964f0fd7ba8,9d46168d-d3f7-4477-9148-fe764bde0496,fed178b0-c74a-4735-b7f0-8e38999e236e,2025-09-06 08:09:07,92.48,KRW,5812,declined,false,mobile
8bf97e10-3dea-441b-87e3-e1265ba6d79e,7ee1b47c-edd8-4287-ae4e-2d9a15e69df5,98fab25f-8523-451c-b94b-1d48ad803118,72351237-cec0-429d-a53d-0d6eb03ca5b8,2025-09-06 01:55:32,188.24,KRW,5812,approved,true,mobile
c3f0f0fd-f47d-493d-871a-7a223c7913f1,983161f0-bfd5-437c-a5e1-4418e5ce6123,a52f5354-22d8-4e90-ba36-f0084f439a8a,c37e9658-e23f-4aa2-a1b7-7c3c5f8e01c6,2025-09-06 17:48:33,140.68,KRW,5999,declined,false,pos
0a7c0675-6060-49dd-8ccf-779df03c9295,cc36be33-d7fa-420a-ada9-05f523bb5919,8fe09f18-f3e2-4dda-bda1-e788a19dc7e4,83c0792e-24da-4ba9-bab5-24077200bc7b,2025-09-06 19:20:29,262.76,KRW,5812,approved,false,online
ee09080a-edad-4b24-b526-99aa82bdb97f,1b6e6211-de0d-42a2-8fd2-11203a1d9e9d,50087daf-6d11-463a-8d2d-7e282d7d1f34,a43f4621-d142-41e3-9fe8-57db2d685be1,2025-09-06 21:40:23,167.24,KRW,4121,declined,false,pos
667a5030-5010-4d4e-bf53-c42cb0524028,c120243d-c87c-4452-8510-7730fe867b32,099f8671-dc51-4b68-847d-05d960a057b0,2407bf2e-30af-457a-b337-a70efbd5ace1,2025-09-06 03:02:44,196.63,KRW,4121,approved,false,mobile
0f46fe37-e132-4657-bef8-a288d6605cee,13c5d7ff-5903-495c-8a3b-3d5046cc8d65,07d8c364-3f83-4a2f-a302-327033e8d23a,4f882488-7db4-4ae2-8036-bf6b890323ab,2025-09-06 00:22:50,164.96,KRW,4121,approved,false,mobile
99ec0f11-94d8-4103-a8a0-34d33df39d14,a4877899-ec80-4bc5-9ee5-6d9b39f12b98,75b8646a-2609-4522-a32a-2fe76f524de2,b1b76275-2bfa-4a2b-9438-bb8b84255dc6,2025-09-06 18:39:37,247.90,KRW,4121,approved,true,online
60cbde12-3fa4-4e5a-89c9-02881ac0b5f4,77b1c46d-9173-4346-9d64-bc20c9498efb,d574eec4-4fc6-4ed6-a81c-ecc744fbb326,c37e9658-e23f-4aa2-a1b7-7c3c5f8e01c6,2025-09-06 06:09:48,111.28,KRW,5812,approved,false,online
bad6b337-3195-4075-bf8c-3dde6166a197,0002b8a9-cf86-4e9e-85fb-a1a26205133c,9632bdaa-661b-42c5-b4e5-c90ebbb94101,4e4b4d3d-4365-45d9-b008-7f48d0ce5a8c,2025-09-06 03:57:06,235.23,KRW,7011,approved,false,mobile
d79d160e-f722-4f8f-9ad1-5fa06d2e60df,500e8623-8b7c-4b7f-aa8b-87e9530aff0b,14afaab2-1174-45d3-a28d-098e55ae1bcf,8ebcf07a-1bbc-4351-842a-a9d9e071c4fe,2025-09-06 04:39:45,153.22,KRW,7011,approved,false,online
173e7040-203e-419e-9ca8-36e6c8f5a1b2,37e06f3e-7dc5-4382-9991-64a7ff902d7e,de11d240-0392-4e0a-b901-bc6f38a94627,b3581df3-a2dc-4ed7-a913-5630407c5993,2025-09-06 03:01:20,54.80,KRW,5999,approved,true,mobile
7a7f071a-93d9-4bc0-9475-bc9615e19e9c,27264396-b50b-4790-a91a-15ee1ac65352,1ffc5741-9c8b-4620-b1a0-bd147a3561a5,2063a946-196e-4cf6-a8c9-863cdc6c6803,2025-09-06 04:27:36,258.65,KRW,7011,approved,false,online
ae9e68ea-9e11-484f-8e1c-4ab4e1019fef,0b90aeb5-8d49-47f3-917f-bbe78ecaaf35,f62a1793-6793-47a2-bb27-5d6585e6bf95,e8d5410b-8f67-4af5-afb5-8f32a1f7a87f,2025-09-06 10:57:13,35.44,KRW,4121,approved,false,online
dd2114a7-c4f4-4b12-b7c9-bcfedf4df351,0625377d-0986-4979-912a-8080d68fba0f,b8aec6c8-a773-449e-a5c9-9d141e233d30,45be80a2-28ce-4d7a-9501-357c91452e5a,2025-09-06 04:38:05,15.67,KRW,4121,approved,false,pos
