transaction_id,customer_id,card_id,merchant_id,txn_ts,amount,currency,mcc,status,is_refund,channel
c232c777-a488-4e11-839f-2b0992baf651,d2b23f78-effb-4b2e-8333-1b521c629050,68735107-98fc-4efe-afa7-0366d8de9764,e047a90d-01ca-4f25-9126-18c49009c392,2025-09-03 03:37:29,50.57,KRW,5411,approved,true,online
38774698-e349-4ce9-a946-63a318f05aac,cf0cf465-df23-4400-bc81-5252e33633a0,18797597-fc8b-4071-9209-19bf6dfb1cf7,931f0eaa-6d95-4b49-8b7d-c9593c9599fc,2025-09-03 23:28:19,78.67,KRW,5411,declined,false,pos
148cd266-8563-4a8b-9708-087cf62e734e,aec5df96-c0ea-4019-b696-dfe53e0a34b5,f79fb391-603b-4a4e-a4c0-01566ce55289,d2ce9dca-2c1f-46c8-8c70-0068b886d3cc,2025-09-03 13:39:26,85.83,KRW,7011,declined,false,pos
5281727f-a970-435c-ae7e-db1b8e258a28,53eb3c47-cc7a-4395-b4d2-2266b51533b1,9c32b985-719d-48ce-84aa-e18672d897b6,bfb7d8d9-a26e-44b0-b63b-dde3c4189a76,2025-09-03 01:42:39,116.76,KRW,5812,approved,true,pos
a4fb143d-f751-448d-a0a4-a8c4b0910b1b,89135ec7-7361-4ef5-b6f7-8e3413704a2c,126d4762-5b4f-441e-936b-60e2309272ad,d516bf26-fc6f-48a6-b21f-4f1917c3d027,2025-09-03 22:56:59,154.93,KRW,5411,approved,false,pos
f20235a7-b41e-46bb-b930-4f3d23f936b7,10ab6949-1ec8-40af-98d7-54b810432773,e7773740-0bf0-4b33-8cae-4308b420ca91,e54c2f2d-d516-4aeb-a2b8-7542f340d642,2025-09-03 11:33:18,128.12,KRW,5411,approved,false,mobile
68813f22-346f-48ae-9733-e8faf6a954c6,16b27dcc-e195-4283-a1c0-46f3e46555fa,b7298040-2782-4ad8-98e2-e6ee4a20bca4,d42af978-fb84-4e03-9924-b6599a93dd4e,2025-09-03 19:29:28,42.25,KRW,5411,declined,false,pos
44a45f3e-3921-447f-84e0-8de8e0a097cc,55facde1-8da9-40bc-a4fe-81fc6185f321,0d004adf-ab04-4a47-8eda-ba4773868a92,16922b67-44f5-41b5-ba80-afcccc12aaab,2025-09-03 04:27:21,236.97,KRW,5999,approved,false,online
ee49101b-7d83-4c81-b38f-e44472422b9a,d24d5779-8411-400e-bec4-75c3ebce2e58,53afa2e8-d7b7-4956-8b1b-2562791d4d23,c2401c0f-35a1-4cab-8d00-841948ea5755,2025-09-03 21:27:57,185.71,KRW,7011,approved,true,online
3d304afb-78c2-49c4-8bf1-049510cbaee1,891f294b-893a-4e33-918d-fac006ee1d5f,92296b7a-5363-40bc-85fa-840935c5f25d,c4f07283-3b5b-45d0-9410-e5d6e8d23a63,2025-09-03 23:30:14,46.42,KRW,5411,approved,false,pos
41e96b0a-db4a-44cf-9fe4-0a03fe2ecab2,d9ab005d-4fd1-400a-a744-64a78fc8524b,5278be4a-3ae4-43a6-8029-941771380dff,b654159f-1054-435a-9e89-dab7d60ccd2e,2025-09-03 00:42:41,291.93,KRW,5812,approved,true,online
763e7601-61c8-4ec3-accc-94e626988f4f,ed62cbd5-1051-48ca-98ab-61aef8e70afd,c9f6f89a-9348-4856-a006-21280ed7b5b8,cb8443e5-9d9f-4d7f-84a2-18aea576af8a,2025-09-03 02:21:35,235.94,KRW,5812,approved,false,online
da3551a6-cc82-4d93-a0e3-be914fa00e39,6415547e-5bf5-4222-b66e-7d7bbb7c0bb3,036b39bf-2554-4d92-a53d-1cefc68eaaa8,603c3d14-664f-4f75-a40a-514e9e92962e,2025-09-03 03:04:12,280.05,KRW,5812,approved,false,mobile
96330396-2c13-4985-9080-6cd19413ed69,c214598d-cbf1-4446-8bb1-f4341b285404,ca2b488c-45ca-4ab0-9684-afb1291b3357,08dbe6e9-017e-40fa-8b54-529a806a92cb,2025-09-03 05:34:27,261.78,KRW,5411,approved,false,online
