transaction_id,customer_id,card_id,merchant_id,txn_ts,amount,currency,mcc,status,is_refund,channel
dabd6407-0b64-4bfd-987e-7b6fff20dd7a,0bfabf26-54de-4be5-8e30-beb1f1a15a40,2a1c5f36-5ffc-431a-b308-aa3b93577253,aa3d5662-f983-4da3-ae0b-df65519c7500,2025-09-08 03:42:44,277.24,KRW,4121,approved,false,pos
970b150b-5df0-410c-a398-baec6658eb2d,0c8d0000-2441-41bd-880e-3dc92a1328af,be96d378-241a-468e-b2dc-9b9db34f54c0,bbc5ce1b-dbe6-4e9d-a9b9-2bc488eb0a10,2025-09-08 00:40:26,178.83,KRW,4121,approved,false,mobile
bfa12d48-93fe-483a-8799-33d031a1e173,2ed3f8a9-5bc8-4174-9133-70d8ad7012da,c05b4ea8-ccd9-4de4-be0f-29be1ed369cc,fd5dade3-9bd4-4a7a-9f68-102f14997f12,2025-09-08 22:15:25,242.13,KRW,5999,approved,false,online
2de0e2ff-3cf8-4a35-b325-357034f01a63,a29a45b6-fc7d-4832-9ba0-5bbad1e63619,6c86bfb3-5e95-4b34-b373-54d77e9a596d,b9c7fe79-b107-47a0-b170-cfacc17b4a5a,2025-09-08 13:18:02,75.94,KRW,5411,declined,false,online
00b40d77-9679-41fb-90e3-ae4f007b09a1,eee11dbe-0192-47f4-8013-f4a6cd1088ad,1c751e1b-13f3-4c57-9a9d-2109cff25840,86c02310-fcc6-4595-89c3-c5c22f6ef290,2025-09-08 06:24:44,27.56,KRW,5812,approved,true,online
8b3ca952-f534-4f30-a19a-2a3455507bbd,82b769b0-87b8-4018-bccc-da8c76a9a20e,7033ba22-5de7-4aaa-a4e2-eb8bcbd02dc9,a963bfac-a4af-497e-b4f5-3fcd13c54791,2025-09-08 08:10:28,34.82,KRW,5411,approved,false,mobile
9ad2fcb0-965f-4e58-8a5b-2fdd2859a803,d504cf0f-921d-44ec-bb2d-62d7a33a89fa,7b0e6a23-f57e-4179-b899-bcc18bf55ede,ecb3dbfd-a534-4e11-905a-217317b7fcf8,2025-09-08 18:14:34,193.46,KRW,5411,approved,false,mobile
3896ff85-9115-4522-b9fa-9b80cd98d7d1,2057fffa-67a1-43b5-af69-6097a8e8126d,07998050-d576-43c4-8066-dbaf1188dd44,e1dcb33b-fc36-4fbd-b752-b6bdeedfb3b9,2025-09-08 20:37:30,141.52,KRW,7011,approved,false,pos
25b95bb1-ae23-4127-b196-0b381939f5d3,5c3bb17b-c0d5-4e79-89c8-e0fbf6062a67,b1547f9b-13f3-496c-ad25-fe690814cc25,b7f56ee2-4914-43f4-80af-8ac50d2cc803,2025-09-08 03:35:32,170.09,KRW,5411,approved,false,online
320bce03-b565-4865-b974-858fd47c2965,30486816-9fbb-400e-9bc3-3cd3bea4b4e5,1e40e9fe-3aca-4ac2-b58c-80deee0f1f96,08d9d4a4-b5c6-419a-8e00-518cfbdc1c2d,2025-09-08 03:46:03,271.93,KRW,5999,approved,true,pos
f2473f89-5eb1-4a5f-95f7-d52dc42f95bd,eff24aeb-4e56-48cd-9447-30f68f01922c,64a6dce0-366c-4b01-b787-fc02689f1206,d9aeb464-0e59-4476-aea5-0d569c7802d4,2025-09-08 04:12:20,5.78,KRW,4121,declined,false,online
ddabc2ef-23e6-4b79-9f77-b50611ec8e1b,57dc4406-6ee5-4b53-b644-390a461c72ae,9b1cee81-dab2-433b-a15e-f1b3182455c4,6a1a731f-9fd3-4391-9353-11d9339d9589,2025-09-08 16:41:26,28.99,KRW,5999,approved,false,pos
89199f35-46b2-438a-b4a7-ff1c490c61e8,c37e8492-b6b4-44de-8ca4-759877ebbad3,937b8131-9fb7-4899-9013-6dfdbd93bfc3,64666596-ef71-4953-8cdc-54e48cf362e9,2025-09-08 14:40:29,266.65,KRW,5999,approved,false,pos
