transaction_id,customer_id,card_id,merchant_id,txn_ts,amount,currency,mcc,status,is_refund,channel
4716aa16-c052-4953-84e5-6e041b49fded,490b1325-dee6-47f4-846f-5f95b568d251,0ea92700-1519-46b5-8743-b5244617cfe4,9e50d99d-cb6a-4c9a-9258-454c482d1a9f,2025-09-08 21:42:51,199.20,KRW,5999,approved,true,pos
ca3e0626-b884-451f-a6cb-91aee3cb61ad,674fefa9-6ac6-40fc-a134-03be8a59b8c7,ad1cf091-208a-446f-834e-e727af525e73,1b1510f0-5f88-4e81-93b1-8983aad8478f,2025-09-08 15:58:22,275.09,KRW,5411,approved,true,pos
f519ccf0-512b-4f3d-866a-1252b3e77f55,9830d553-d81f-4222-910a-1d80b5c1c7aa,93470a16-738e-4862-b511-1e89188091d3,a6b03cce-175a-48ba-b0e5-a10da922256a,2025-09-08 03:34:01,179.52,KRW,5812,declined,false,pos
47a04130-11f1-4f8b-98ba-bba6c00e8676,ac8fb587-b9d2-43be-b890-501586549e56,21428455-1841-4aa3-b717-08c52f1a8096,7cc35a3f-d252-4c19-8411-9461a6e06923,2025-09-08 07:43:39,236.56,KRW,5999,approved,false,online
cc1f6dc8-80aa-41e3-a627-5617bd8bda7f,01bedd73-56dc-42e9-a614-da3e003098b4,1e1727f2-17cb-4fb2-a9be-ed4db93f2c18,1bce677f-78f1-4404-816c-2b9c827bb510,2025-09-08 10:17:29,156.30,KRW,7011,approved,false,pos
0e8be293-b6fd-4e2c-8ddf-81a0b9325d9e,f6aa7967-47e3-4a8b-b532-26d5c2babe3e,ffbc28c8-fa57-427d-8639-051f086d3fa5,6d558835-7656-4e3c-9568-25c9592cdde3,2025-09-08 05:06:38,33.29,KRW,5411,declined,false,mobile
e05f940f-7b3b-4a0e-9ca8-11685e322b25,a93c51b1-97d6-4686-94c0-448a569f5938,b3686146-ef3e-445a-8c62-c3709d1f147c,80a769d8-dc68-465e-8c59-c3e1d05ae7af,2025-09-08 15:26:56,185.78,KRW,5999,approved,true,online
c7d040a8-7665-4844-85a5-6358c74d9de4,2db7f322-2f74-47f2-8213-14ac13a97d4e,dc9bae8c-4518-4d68-abff-c0c3735598ff,e84bcf94-c146-4d37-a772-c95acb740b72,2025-09-08 19:18:09,269.70,KRW,4121,approved,false,mobile
8b173d0c-dc8b-4970-80a7-ae6532287acd,d4b9ad8f-58d9-4841-abd3-a63517c45681,7603f6c8-df84-4dc6-914b-2c364ddcf299,07349633-4ce9-4831-8b44-0d7437c0eb7e,2025-09-08 03:06:56,52.78,KRW,7011,declined,false,mobile
ae80598f-e881-48d4-970f-4e1427591180,073833e7-29a8-4022-82dc-3ad4377cf179,b079c632-136c-4a33-ac53-c0df8cd56874,7705f07c-c4e3-48e9-b234-223fa6cf62a5,2025-09-08 05:37:39,93.10,KRW,5411,approved,true,mobile
95278c3f-df30-4888-924f-7431bb935bb5,c3be9a49-0f21-4f51-9815-c3ff58c54671,47c3f200-925c-4775-a49a-e718230644ad,b73c0265-dfb3-42d5-82c1-88780e1a3a34,2025-09-08 12:34:17,274.27,KRW,5999,approved,true,online
eaec294f-ed9e-4d37-b9ff-1959dd777352,9a8bcb3e-ceac-4e1d-94e3-7afa24a387af,3307d6a2-71d8-4599-8b4a-d95e8eb7a4aa,e6a427bc-9787-41df-a6e3-50f369587a4d,2025-09-08 02:14:03,225.62,KRW,5999,approved,true,online
0f605bc8-8a3f-4462-ad7c-252ede3eb5d3,48ae41bc-e4c2-42ec-a166-4ea1b599b17b,5ea8d850-8e0a-406b-a0a7-6320026dbaa6,68c46cd5-503e-4dde-a26d-15c7fa34c7d7,2025-09-08 01:53:55,17.07,KRW,5411,declined,false,mobile
20ea2361-b8dc-4074-8386-9abdadc4bca0,cd144090-491c-4e31-9684-e658d3541055,60caad59-25de-4ea8-862b-61bcafd28fbb,ea512cc8-52f4-4525-9dbb-e7227c3d770c,2025-09-08 03:46:43,163.04,KRW,5411,approved,false,online
ffdec0c1-beb8-4b66-ae15-227190aab14d,a596832a-a980-479a-b880-087e69d0430b,935d0f7e-3db1-439c-861a-491af23e8d56,fe99328a-d83f-40ed-8c8a-8da915513bc9,2025-09-08 11:10:50,71.02,KRW,5812,approved,false,mobile
781946a2-179b-4e65-b518-0a0f4c09c6f8,4cbf31f7-9dc9-4c90-bec3-b438c256251e,6dba3c88-201b-436c-8455-246df5c38a8b,d8ad3bd6-d5f1-4906-8e44-e8a6eea75319,2025-09-08 09:03:58,235.52,KRW,5812,approved,false,online
bc7385e3-a313-481e-9573-ca7bb9e10113,a0768448-18c4-491b-b6ff-0d078e21a5f5,17230803-d96d-4bef-ab75-34246594f139,305696b5-6320-4913-bd24-b4ed50d45537,2025-09-08 08:34:45,188.33,KRW,7011,approved,true,pos
21a21b48-cb6a-4774-8e87-54eb2ce791d6,3557899e-99c2-4905-8b03-8cc093efbddc,d7a4df8f-d86c-4d46-8227-57361d4cb8d2,2a5c070f-2397-48c2-9169-2723a7765e22,2025-09-08 04:29:26,193.11,KRW,4121,approved,false,online
12e5ed30-3baa-4b4c-a8d2-1678330ed7b9,7b7f2590-f965-4794-83ee-ed010b7e47b5,4c728450-3669-4b49-99e2-57c0e9b61388,c4ca6e7a-e8da-492c-b1f3-f933ab031062,2025-09-08 18:24:03,130.98,KRW,5411,approved,true,pos
1cf3d3ad-4d54-497f-b05a-f4019dfdf14b,d697bc05-0394-49f6-a237-f6ed2b8e203e,59be3738-06dc-46cc-baab-2a1315b6b98a,b9231218-4e5a-41ca-abf3-0fadae33085d,2025-09-08 10:59:34,185.22,KRW,5999,approved,false,online
ab10278d-daf2-4716-bd92-cfa4f1fd28b0,36fd9d56-c7c0-48e3-abb8-639f2eaf48be,3651570e-eb72-44c1-92d5-ba03754cbfb2,b9231218-4e5a-41ca-abf3-0fadae33085d,2025-09-08 08:55:34,202.53,KRW,5411,declined,false,mobile
bc29e512-d17d-40f7-8dda-ff28782f52fb,025c6025-9079-43a4-aabd-627a5d8ce6f1,54316038-1397-4cff-a2bf-a47615a0e0e9,78ac332a-ef55-4587-91d0-3915397d6bc2,2025-09-08 14:21:03,206.53,KRW,4121,approved,false,mobile
b328b65c-50e3-4b26-a3cf-4544b34d5c91,34db3a93-4f53-4134-995d-3bc622684e31,10d924af-050a-4f1e-bcba-f36ea3914c7f,21666f4e-98ee-4146-8e0d-5cffde25c398,2025-09-08 00:29:00,257.75,KRW,7011,declined,false,mobile
17fdee1d-a2d4-4ca9-b44a-9c7bbbcc67e4,913b40b1-4eec-4963-952d-b5105cbc22ae,d3a2055d-e40f-465a-89c1-4701f2ba3c5b,aba1cbf7-7f2e-4b18-8760-548cca43104a,2025-09-08 22:47:51,37.83,KRW,7011,approved,false,mobile
284aa7e6-768d-4446-b8ec-5c9330d9050d,892998e6-27ed-48c2-8531-8dc7172873f8,afa770c9-645a-4733-b479-629c09f0d88d,17b0fbfe-a351-4720-9451-6874c418e140,2025-09-08 00:25:05,170.72,KRW,5812,approved,false,online
c33fc3ce-913e-44a6-b708-5dc1b126945f,15ac5925-aef3-4d1b-8f6a-dbb9fae93132,a61d2c21-0325-47c2-99c6-6c54ba75e177,7de807d7-e155-41ba-88f5-64c1a20e3954,2025-09-08 17:23:33,240.66,KRW,7011,approved,false,online
a0bf7bfd-ff88-49c6-b635-187dd1c84d68,4c964c88-8a8b-4431-b719-7892fc3fef2a,0cd7953a-ffba-46d8-8890-644b9685ea97,5617ea6a-f8f2-4d8d-9eaa-324fde9d41a8,2025-09-08 15:52:35,104.12,KRW,5812,declined,false,online
63cb5523-f57d-48d6-88b4-2ae9c9692222,d404f8ad-37a0-40e8-a0ab-43dd7e3c90b8,d15e8aa7-e715-4dc1-97a7-e628851b2319,60874ce8-bd6d-454d-a072-f408b6f67d07,2025-09-08 16:41:04,290.07,KRW,5999,approved,false,pos
0f2da2ae-5cd1-4bd6-aa44-44a076e9dd1d,b5654af3-d62b-40cc-8529-bd14bf31d35b,b0c469fd-5123-4179-97d1-130e1d7579f3,f0774dcb-954f-4a9f-a4fd-81b8e53c35b4,2025-09-08 14:52:40,58.58,KRW,5812,approved,false,online
7948470a-675c-4eba-bc43-ef63223b951a,5441df1e-c122-4d70-b2a1-0dc66138c5f9,6d15b7d0-3454-4766-9b55-7ce07635bab4,b1d674cb-eccc-414b-9d61-6877049980bc,2025-09-08 12:44:38,52.28,KRW,5812,approved,false,pos
d01f2a0c-3ad5-4c88-92b7-45ba75905eef,1fa37859-d811-454e-afa8-a5dae9dcf22d,aaa11686-bc22-46b4-b794-d3712120f313,d8ad3bd6-d5f1-4906-8e44-e8a6eea75319,2025-09-08 16:55:20,240.87,KRW,5812,declined,true,pos
dadfb340-7604-493f-872f-61f14109da70,ede57cfb-1f6f-421f-bde6-e45597bcab4e,592fa2a6-d1b7-444a-99b7-cd7ca7be0202,9cecd8cb-96aa-4242-8c46-cc37cf944f9b,2025-09-08 16:19:00,195.12,KRW,7011,declined,true,mobile
6f018463-4021-4b41-80af-c41c2e514d17,4a52ba6c-7623-4281-9d45-bb332171e2d8,46b31b27-aab1-43a5-8b17-4f9177551108,074e3fa6-cf50-40fd-b42d-3a0622fa4e36,2025-09-08 09:10:15,27.08,KRW,7011,approved,false,online
b7b8eb9b-85d9-4b00-b61a-4eb52d94d275,b4a2319d-d83c-4254-9f32-fd7e3b74c547,84239264-0a2a-4067-b3cf-9e7da667a30a,d244e97b-e1f9-4d2f-983b-9db7aa020393,2025-09-08 13:13:30,269.38,KRW,5411,approved,true,mobile
6dca76e5-b20d-4e03-907f-73d1ae6009f8,82a81052-9251-41af-8908-8eb60ea5c7b5,7d28ccda-f5d1-4590-b6fe-d32274e742bd,df2744b5-5a32-4017-a43d-f0f7d57bef3d,2025-09-08 06:39:53,222.03,KRW,5812,approved,false,mobile
3a879781-2742-4e69-8b06-5e5cf38fc0e9,5aaa33cd-85c1-4c62-9c3f-debbcc870ae6,4b06bcb5-ecc9-4fec-81cf-4a55bd4b04c6,0be842a7-4007-4db5-9648-ad20178e02d0,2025-09-08 20:00:34,245.93,KRW,4121,approved,false,online
af3ffe86-a750-4be5-af09-f57ff1828437,9a8bcb3e-ceac-4e1d-94e3-7afa24a387af,6e66f485-1a96-4c33-bb2b-ac513f575b87,6168a675-324f-438c-a819-db3174b0536e,2025-09-08 11:27:31,76.62,KRW,5999,approved,false,pos
c79c4795-fa86-4e87-9f16-24f7aec1118f,ef707545-a7f3-4d64-8221-0799ca29bdb2,cbabb794-f10a-486e-bcb8-857f9cea20d9,3d8a4732-585f-47e0-8be6-a63abda120a2,2025-09-08 01:26:49,178.76,KRW,7011,approved,true,mobile
2298a957-10fc-4fb1-bf99-3121a379fbb6,24079a39-23a7-4fd4-b4e2-2230423d818e,9679f3c5-34da-4765-8a21-72087178aac5,f1af6e1b-a3b1-4ae7-b0d2-2fee9a68aeb1,2025-09-08 19:02:50,45.66,KRW,5812,approved,false,online
e83e11ee-8722-432a-8849-658831aecb35,0e48b4c5-7141-4951-9565-608a67092973,8181596a-b0aa-4e17-9095-a8fc7897308d,9cecd8cb-96aa-4242-8c46-cc37cf944f9b,2025-09-08 01:26:35,59.56,KRW,5812,approved,false,pos
e48ef10b-9456-4cc8-8e40-cb732a84ddcd,3ce355e3-e15b-4f7e-b11e-05020e67390f,c3d2b126-672b-48ee-87f6-c300cd4c131f,24104904-8aa5-43bf-a3a3-e67facefc32b,2025-09-08 14:23:00,71.83,KRW,4121,approved,false,pos
a56b5770-02ca-49c2-9bca-847959a18c54,025c6025-9079-43a4-aabd-627a5d8ce6f1,0050f272-500a-477e-acfd-4cb31a4c8029,4c46f7be-8cdd-46e1-aa87-a5a3972b4157,2025-09-08 17:12:59,133.97,KRW,4121,approved,false,mobile
d983ee5a-b714-4a96-b4dc-1d9b2458cf23,e2be4d4d-aafc-48c8-bc88-9eef39f3d1cb,8c174667-398b-4b07-91a0-55bfabf9e5af,1b1510f0-5f88-4e81-93b1-8983aad8478f,2025-09-08 07:24:19,11.95,KRW,5999,declined,false,online
