transaction_id,customer_id,card_id,merchant_id,txn_ts,amount,currency,mcc,status,is_refund,channel
c5f0bd21-37d7-4a73-b61f-5097e7e828a7,401b8927-2269-4255-9792-8ae3f4f86fb0,43608eec-8701-4be2-ad6b-cad3b3c0024f,b08991ba-6884-4694-8db0-f8817cb4821a,2025-09-08 11:48:40,161.14,KRW,4121,declined,false,pos
80ac3404-45fa-4b77-a569-592d9eebe674,a265b645-e293-4b21-9fcd-1cfea13739d6,aa4bf2e5-7c31-4ef6-a7a0-97636cb45b7c,45b7267b-9998-4db3-bf5c-9b9020aab9e3,2025-09-08 08:19:45,294.45,KRW,4121,declined,true,pos
08d6a2d4-45aa-4096-8267-9642081557c4,bfab2d87-980e-462c-b696-60ec16c9d963,930a1af3-f199-4215-aa28-6862d072f178,3b33cfad-8332-4d93-a98f-6afaaea1c9e4,2025-09-08 16:36:42,272.96,KRW,5411,approved,true,mobile
f4a566b9-3bcb-4c1a-af14-1afb2757331d,f8d12ca9-ce3f-4442-8357-7d10d03b6e10,213c2622-4b30-4c93-b9a5-7956a88730d8,549194f4-e407-4a27-aca4-bcf28114626e,2025-09-08 02:13:01,148.79,KRW,5812,approved,false,online
7dfcdc56-41f4-47ae-84cf-8a187b6434dd,d87d01d0-8b84-49e9-a6c6-5a95f41fb9cf,c12c64ef-871f-466c-ae77-f85af91f5d6c,f1f556d1-9dfe-4e45-9e28-693a426e4d34,2025-09-08 00:00:20,191.46,KRW,4121,approved,false,pos
7d60b481-be0f-4628-820a-64715f189192,c3ee2a11-d7d7-4bf4-a817-0c6839885727,ef08957b-3b8c-453d-af7e-a93fe1f94f7d,af366d80-f6fe-405f-a453-31aef6fd67e4,2025-09-08 01:35:25,231.34,KRW,5999,approved,false,mobile
3863b7d1-85a2-446f-9174-582eee6fcbfb,7c4c026f-f5f0-4efb-847e-9c20123e691e,79441265-d002-4d44-951d-47bf315ea1aa,59b620f9-9117-4ef3-b95b-846334ab5e77,2025-09-08 21:12:16,137.26,KRW,7011,declined,true,online
81c67f85-192d-4e7f-8cc5-43a5c4ffff78,46c49085-29fa-4b96-adb2-c568788f906f,4edbf39f-ba70-4132-b4db-8e556c437f07,4c375173-f25b-4e3f-825c-3dba3c328ee7,2025-09-08 11:35:40,228.72,KRW,5812,approved,false,mobile
5935b5ef-0308-4a1f-ab26-38635e9146c7,7daa0acd-1434-4b0a-9d37-e9f6d86b3aff,ee694f91-a9a4-40ac-82e9-fd7cd524d280,c302e5a2-df56-4e1f-a06c-c67ed1302438,2025-09-08 14:10:59,272.71,KRW,4121,approved,false,pos
d168953b-ef27-48ad-89d3-99b8d05cf18f,7483f9d7-cc9e-434b-8a29-87561536bf81,cba6ba6b-5ced-41fc-816e-2cf03390b22d,9fa47638-1784-450a-8350-096d7fd058ba,2025-09-08 06:44:19,57.10,KRW,5999,declined,true,online
7564df73-5941-4108-aeb8-60a534ca84c3,19b010bb-a38a-488b-b9e3-198bf0c2718e,a2e2754b-5163-4857-af7a-29f5fe584b28,607cfade-620c-448e-8a10-980d7dae6f04,2025-09-08 13:00:10,84.90,KRW,5999,approved,false,mobile
c3ae709b-18c2-4518-881c-9a74d85155d4,5bd70878-3b51-426e-9c55-796d21fa6746,e7a380e5-39f0-4029-b98e-f29122370a76,41435050-36e7-4688-9ad4-b4905d727afd,2025-09-08 00:44:57,160.70,KRW,5812,declined,false,online
ae213356-52c1-46e8-9db2-bbe459e459ca,185874e8-dbfc-492f-8fe8-3f3683a49d7a,ca9a9af9-c919-44ca-8e78-976157ee05f2,77badbb7-88da-4815-ab9e-89d4b4cc96e9,2025-09-08 05:29:30,180.83,KRW,5411,declined,false,pos
c54fed7b-6026-4f66-9ecf-790faa9f6dd9,02403382-645a-4193-a7b9-3f6acabe2f45,b677a507-4dda-48dd-98f9-b27a3c8cc255,1f6a1d65-94bf-47f4-a5f1-a654eb18271f,2025-09-08 20:20:30,162.57,KRW,5812,approved,false,online
0aecc5f4-5e0d-4baa-bd5f-f2c7b0a39463,896ce2a0-6f8d-411f-8e43-4bd239e04fbc,9477f6c5-2d06-49da-b80e-cb7000a1fcaf,9ab81055-cbcf-4605-aa2e-c5daebc7b43a,2025-09-08 14:08:36,214.76,KRW,7011,approved,false,pos
ee3dd0cb-1e44-415c-8001-993dd3d9eb75,4e2234c6-4dc5-4d32-9ea4-4bf5e813b30f,64a5d69b-6224-4f5e-9514-7bc25af823ec,fc4ff5b9-69ae-4ad3-97b7-24569c95782a,2025-09-08 22:53:18,170.23,KRW,5411,approved,false,online
