transaction_id,customer_id,card_id,merchant_id,txn_ts,amount,currency,mcc,status,is_refund,channel
05f498db-86da-4fa2-904e-efbead9de6a0,32b8f9a5-edb0-4bbd-a0b2-8943e6ecb4a3,40cbb818-1098-4d42-aed0-71d2a237dcdd,a963bfac-a4af-497e-b4f5-3fcd13c54791,2025-09-07 21:59:01,131.52,KRW,5812,approved,true,online
47dce05e-a1e3-4762-8201-6d263952981c,34e927a8-93c4-4802-a6a8-3959ec2d626b,23d00186-c5b5-42fd-8c62-98be7c2f0a88,d5282053-cd82-42ef-93dd-b96930658b1a,2025-09-07 02:41:32,203.83,KRW,7011,declined,false,pos
75af86c0-b2c1-4af5-ae64-df9bea673fcf,8707f48e-3154-470f-bbeb-8d9662a2f1cc,aafe6fb9-c0ce-4c38-af89-5ad538188738,175220e0-f250-4e16-a6ad-9af9d2ea4afc,2025-09-07 17:03:44,127.95,KRW,5411,approved,true,mobile
7268040c-2c30-4c95-a8dd-a1fc22b9e631,450b864d-28de-423f-b8e3-8cf4e3a5cb33,243f1a79-d71e-446f-9578-89a1930e80a8,815b150d-f6ae-46ff-a892-f2ff1f371059,2025-09-07 08:31:41,37.54,KRW,5999,approved,false,mobile
8beb184a-95ab-4e27-a4c2-2571b4b9277d,63b0b9fd-6347-4f27-9bda-f7d4faba590d,e6b30fba-081c-4422-8274-3d446470b4fb,857c70cb-42cb-4817-80df-34a6b30d370e,2025-09-07 23:16:49,64.60,KRW,5999,approved,false,online
ea6c0c22-dadf-4f4b-bbdf-f514d72fe68e,383e4875-94a2-404a-9571-c48e49b28e5d,b05f6752-e701-4ca2-a12c-20584b715124,46f6b797-0bdb-4b38-9826-2ef4febd1e64,2025-09-07 12:30:07,132.48,KRW,7011,approved,false,pos
ae8bdad2-677f-497a-a2a2-9da75dc33c1a,eb67130c-8170-4d88-a645-798bc5f07c05,5d42d971-e066-4061-8746-10b34d490242,126114c4-69fe-4487-b2d8-1654a8b8ca26,2025-09-07 09:02:03,260.33,KRW,7011,declined,false,online
3250213b-20be-447b-84b2-c7b050ba36b4,c059787e-d02e-4fa4-b4ef-c3958609f331,d530ffae-e916-4257-8517-06a6cbb43f11,b873e5f4-b393-4752-b713-60f0b17d8f94,2025-09-07 07:54:02,60.93,KRW,5812,approved,false,mobile
3974e488-cfeb-487d-b848-f2cab734a07c,9fce9e2f-8045-4afa-a1ef-011150345f3c,0cf69606-7f2f-4061-ab00-6a4a32f1d313,d618ae80-fccd-4692-9a7b-e0cae235b90f,2025-09-07 17:09:56,169.16,KRW,5812,approved,false,online
c7c34bc9-bb58-4763-b272-75cc1aab1610,91a48d8b-1faa-4a43-a835-4b055e72551b,874996cc-9950-4b3a-a472-884c84912172,27d0cf1a-c52b-4a90-b5cb-7d7e240ff05b,2025-09-07 10:29:33,141.96,KRW,4121,declined,false,pos
6a9cac8b-d71f-4075-91fa-c5ed88a0d3f5,d581353a-ab05-463c-825f-9d3ff66bdef1,76f7e81d-09f2-42c2-9462-98d5559c7dbe,95454991-5d84-451d-a61f-2c9132c34b07,2025-09-07 09:45:43,232.70,KRW,4121,declined,false,mobile
72710caa-2d43-49f9-a141-3976dba4b845,fe7f5fb7-d864-4e7c-8902-31b6473a9178,f6c9b7b7-ac1f-4f7e-9c46-370aeea5cc44,80d99261-7596-4b84-9ff4-e3de841b82f6,2025-09-07 05:00:15,154.49,KRW,5411,approved,false,pos
7358c973-552c-4577-8313-709f2cd452c6,1c2ce950-7ad0-419b-b783-52cae1060485,a47f1567-915c-41fb-97c4-259de5ef5a1e,dec63d4c-8cbd-4400-9707-a0a7c750865b,2025-09-07 13:02:11,142.08,KRW,4121,declined,false,mobile
6d094e32-4fb2-4e76-a121-722495c4ace5,6c5b1988-3df6-4131-bd1a-7d4253a56b41,5c5454d8-5954-455f-b383-892e56540a3c,bf706e02-cc85-4bb2-9b1c-4ac74a32ac58,2025-09-07 09:32:21,84.22,KRW,5999,approved,false,mobile
e2e21b0a-0483-40b0-9117-1e6e21f1c826,d5f8bd17-e9ec-4d45-9952-7e93ccd43c98,d5b894e7-5628-4373-9d99-9674fdcc7626,18d14e06-51af-4811-83aa-2a4e71f43d72,2025-09-07 01:16:21,270.97,KRW,5999,approved,false,online
278f53d3-2fdc-4dfd-8c62-a13b670c2eab,29eed6f5-828c-4531-b38d-890f4fde404e,cb19807d-eeed-4782-a73c-c4b559d34a38,a1aac288-773a-4f98-9a41-981d3726d340,2025-09-07 06:55:35,272.04,KRW,5812,approved,false,online
58526a72-ab05-473f-b103-f1b02cb90fd8,32d5a1eb-7465-4774-80b7-a4674ad9c5a8,7093b59d-8961-4d99-9830-cb801c14e646,64de08cc-d143-42af-b9d3-4bdebb34e80f,2025-09-07 18:34:26,148.83,KRW,5411,approved,false,online
ca78573b-0107-4bad-92dd-b8a49f2a3a92,0aac6e15-1175-49a3-83db-36f9735fa101,d03a3ac7-bc16-40c5-812c-91422c8c5998,b87762c8-d0f9-4bd5-9f2c-4fccd9ac2e29,2025-09-07 04:42:54,283.64,KRW,5812,approved,false,online
b466cf93-f250-4dde-93fe-8b110c047d10,52bcead1-3851-4ae2-bf45-88cbed5dedf3,9f9ffcce-5701-463d-9c82-a4c565524ce7,bad0702e-9341-49b6-ac5f-3315bcb033e4,2025-09-07 01:42:43,58.83,KRW,7011,approved,false,mobile
87d0fbf3-9ab5-4cad-9628-04d06d525315,0f91ad41-0b75-404e-9f5f-b9e589abd9a9,26bfc84d-62af-45af-b963-0848c43f9e52,336ca437-ebbb-4086-8ff9-4f060f573021,2025-09-07 08:56:26,271.89,KRW,5999,approved,false,pos
d99926e4-0129-439f-8e2c-3300fc11db1a,32dc07ec-b012-4dfe-83ee-0e7aa2a8112a,2b7ede08-c86e-42d9-a2e1-85b59bc0fdc1,0cbaf782-0a10-4313-8a0f-fa760f2b259b,2025-09-07 11:34:54,197.77,KRW,4121,declined,false,pos
728558d9-464d-43cd-b823-bbfadb9702c2,f3a4a4f5-869c-49e1-a3f0-1c18e71505c1,fbfbeaa3-7d8e-4d93-98c5-e384503f5715,1fcc4d8b-741b-43cc-a529-fa9460786810,2025-09-07 04:10:42,65.35,KRW,4121,approved,true,mobile
feb8bb34-4720-4d26-9b4d-f0ebb05d3cc2,3a0ba99c-6d75-499f-9474-a25b58330336,74a4f7a4-da25-4e59-b6dd-48e278bbfc17,6af981bf-fd07-46ed-94b2-2b5b3598e78f,2025-09-07 03:30:20,227.95,KRW,5999,declined,true,pos
64ae027b-e00f-4fc0-bee6-8227b737f750,b73ef499-8e9f-431f-9ef4-7a5c270ccc94,72a7dca5-4ab3-4c64-afcd-9351086ede46,2070795e-47f9-4620-98ff-b82177ae6104,2025-09-07 16:50:54,277.27,KRW,5999,declined,false,pos
68a6a00b-6b23-4608-9dd8-ab706677f143,74d40604-2590-4bae-9fca-6b398e57f75e,c635280d-483a-4e70-b543-dccec9b44a20,299f5b0e-815a-4a74-a1ae-02fd9dbb399e,2025-09-07 12:26:22,216.40,KRW,5411,approved,false,mobile
a9c03575-cbc8-4eeb-80f6-891d16ba4de0,32d94a12-9338-4035-8014-6d6037e83291,01264399-355a-432d-971b-44efb0c3aa7a,b2468960-9aa3-4fa7-8851-9671309afe79,2025-09-07 21:21:13,192.53,KRW,5999,approved,false,online
cc8490e8-203b-431a-b5b7-0b7a71143180,107cea77-4ed0-4f0e-9e0c-600f17ebc211,b671045f-a5f2-4bc4-9d6f-fe45fbc2ff5a,27d0cf1a-c52b-4a90-b5cb-7d7e240ff05b,2025-09-07 21:47:52,208.91,KRW,5411,approved,true,online
aa9a604d-5a12-496d-93ef-0d55ce68684c,f01fd2d2-0f7a-4541-8721-5922dceca22a,ae460d71-0c57-4f64-b722-5225c2cf1093,56b7f240-47da-4c22-ae4f-09ecdbf304ca,2025-09-07 03:34:48,250.62,KRW,7011,approved,false,online
3825e570-8ed8-415a-970a-eac6df75ac4d,8b8a5f73-82a8-48ee-87ef-065f513378c0,d0aaaa48-0d95-43ab-bf2f-e16630eebd1b,7612e7a7-d073-44c7-8d59-e3fe61a7dea8,2025-09-07 22:48:53,87.33,KRW,4121,approved,false,mobile
ae05aab0-05ec-4344-8efb-3fd33e3040ba,07a21d58-a76a-4b57-bf17-9bf41e3468b1,8ffd69ad-9e42-48ff-9101-20a5410b47ef,a860f6b7-4cfe-4ff0-ac5a-18a996899f2d,2025-09-07 11:19:04,267.95,KRW,4121,approved,false,online
