transaction_id,customer_id,card_id,merchant_id,txn_ts,amount,currency,mcc,status,is_refund,channel
e5add8cd-31b7-4da6-97b3-8721c282fc60,32c66377-61d3-4105-9ec3-1d07f179453d,05bcc56f-24cf-4911-9b08-b65454fd29af,03a86fe7-9709-4d07-926d-acc8a2eb1c0d,2025-09-07 21:09:02,14.57,KRW,5999,approved,false,mobile
3d8c2b3a-c270-4b69-948b-f52b8629595d,6b61718e-3135-41c8-a308-b0ea670d7ffb,4be05d54-b2ec-4315-b25b-e37146b6d9db,87203fe4-0bb5-4ba7-b1e4-2253dc43fc16,2025-09-07 17:10:23,246.66,KRW,7011,approved,true,online
446a5b1e-e39b-4cb2-b8df-1efd47ede6ba,d1cd1adf-5ef9-4b80-abd6-c8d70a8df77a,882682fc-1874-4e33-8aa9-625c1e3d4866,0ecab2cf-85d5-4212-b152-4a0367c531af,2025-09-07 03:54:28,56.53,KRW,5999,declined,false,mobile
3c82c289-e7dd-48f7-8285-6c673da20270,33522782-19c2-42d2-9925-403cb8ef8492,e57d6959-e69d-4e5f-89fb-9b553b4d8fb4,6173240f-7d40-4265-87ba-aa25453d1ac3,2025-09-07 05:41:34,18.68,KRW,5999,approved,true,pos
9fd78e31-ea73-4ef4-a7ed-4c6666c4b5cf,c724b0e3-0e47-40ee-9357-ce5641041df0,4eabd8e1-14f0-4b13-ba21-6fe6b3f49120,d4a4da55-2207-446c-877e-b2bbfae6e470,2025-09-07 01:17:20,202.26,KRW,4121,approved,true,mobile
6cf5b497-30ea-4491-bc72-7cd156918121,dbe380ad-1d38-4914-a9b6-f9a331ecfaa5,1e6b7f7e-95c4-4bf1-9f95-0abde2b7bc42,adf1693b-fab6-48a0-8196-43de7dd432f7,2025-09-07 23:18:24,9.61,KRW,7011,approved,false,pos
19b96301-b30b-46fc-a118-274b658131cd,2ae47fc2-36fd-4216-8147-65e630330d5f,093e22af-a0a2-49b0-9d32-df0d05cd48be,90a46dd6-ff7f-4413-91b3-3f75960ac169,2025-09-07 17:01:58,68.89,KRW,5812,approved,true,online
1ab838df-bf91-44da-9b6f-78452ce45077,5daafd9e-e7a6-41db-9ed7-795a10d856bd,ececb316-e38b-457c-ae32-d10f44f1be84,4cd81116-1cd0-44a7-992a-17524749610d,2025-09-07 17:54:51,92.61,KRW,4121,approved,true,pos
376c8824-8ff5-4740-a4aa-7dd11f7e2683,d7d548bf-2cbc-44c7-9160-ffb63b5a3423,b29adb5c-e25f-4499-b266-957a965369bb,6a63cdc6-1619-4d86-925f-8b832d55b6b4,2025-09-07 09:36:31,283.59,KRW,7011,approved,false,pos
edd986dd-4686-47f5-bd3c-9ac44a92c16d,e177d8da-1ce2-4109-a2f7-edcf76464455,7ccc7176-f737-4506-b989-24c8ebc84d1a,dcdc7b1f-4866-46ac-bc86-5ba8af5e7905,2025-09-07 07:29:35,260.50,KRW,5411,approved,false,online
75d14f61-e881-4ab9-8de2-1a584d842c64,a29f547b-da2d-4be4-9072-3e5fd86a4f82,913679f0-c235-493e-af8b-1956d72e1873,db1854d9-0b60-4ea9-83ab-034099f972aa,2025-09-07 06:22:28,298.27,KRW,7011,declined,true,mobile
1cc77dbf-a173-4e56-ac01-9442f051adeb,ea4642fe-dc4d-450c-a031-83d82517a3dd,7c60b93e-c31b-4475-bffb-967ddcbe1be3,b6e7c12e-74cf-4231-95fd-ce1d6c6c120b,2025-09-07 13:09:41,170.06,KRW,7011,approved,false,online
f5d0c3f9-227b-49fe-ab53-66655541c76b,732adc34-a04f-451b-9bd6-661dd0b72b04,ac1e9f4b-fd34-4569-a872-adf9abbf5d5f,e40faef4-36c2-49ce-899d-0443afd600d8,2025-09-07 02:56:03,215.72,KRW,7011,approved,true,online
5c895856-afa5-43b5-8e49-9a497ac1140a,d7c02b60-d1c0-4c70-8678-ec4b337cae0e,8d0aeb0d-fa46-49ee-a9e1-7aac494e8aaf,dc57240f-eac6-4a8c-8a5d-734ca5f31f34,2025-09-07 03:10:36,253.62,KRW,4121,approved,true,pos
87c7f597-ef9b-4eb0-88ae-f40d61e0cf02,14d73c82-69ad-48a0-9215-809eb423f692,a1060aa6-4a78-44b5-b827-fd46841f045b,2cf93065-0b19-4b04-8342-a23a9c962229,2025-09-07 04:24:33,228.37,KRW,5411,approved,true,pos
b66d4acf-41cd-47c3-baef-b680b2f6d8d9,aabc5581-eead-43b1-a0d4-87c73a0be34a,84ed25b6-1f8b-4ade-9e4a-8c16a78a3517,4c109f24-d28b-4ab2-80b7-9dc7dc0ef111,2025-09-07 06:57:39,250.10,KRW,5999,approved,false,online
6a6f21e1-a0af-4809-abfb-210614cf73d2,bfc49277-6307-4591-9adc-eaabd72f46e9,a70f86e3-75ad-4b3f-a6f2-c61b09765b38,3595b68e-fc0a-4dda-91d3-a21719e187e4,2025-09-07 13:03:18,209.72,KRW,5411,approved,true,online
49913569-8ec4-4766-bb89-3169a1030f09,81ffd08c-e7f0-4bb6-8c11-ecc0551f5fe9,1209ebb7-2178-40a7-a10f-3018c579c29c,fcca25c6-1459-4079-8a4b-f86feca459a6,2025-09-07 02:14:20,257.33,KRW,5812,approved,false,pos
4ae9201c-67cc-4e72-80f2-59b49bdee749,561f43a7-7963-417c-ac9d-ccdcb0aedf6f,84dc3c76-0093-4e3d-b415-76541387dc03,a5c7b27a-b5e1-41c3-9ddb-69c6e293e71c,2025-09-07 03:59:54,262.86,KRW,5411,approved,true,mobile
de552271-1af4-437f-bf7f-7942351aee03,1e33564b-2b1a-47e9-a8da-b67adb9a579d,26dc64a5-4132-4105-bf22-c9a6bf0f2332,edd54f5a-3938-4e2c-b579-f253c04dfc71,2025-09-07 02:13:52,238.89,KRW,5411,declined,false,pos
30453e9c-41d3-4f71-a543-e3b6c48b1957,95f2c6ca-1780-4c06-ba0d-c2596f618ed0,60c91e82-6474-4c5b-ac5a-13e9c54c1c09,dcd8907d-295a-4179-9afc-bd69220b8397,2025-09-07 03:48:14,298.10,KRW,4121,approved,true,mobile
4f209e7f-84e3-4d1e-9ee9-5840e629f685,bd381b85-9d0f-4a02-ba8f-74f673a65c2e,ffdeae2d-261a-4cdb-b69f-043c922c11c1,3fd08c50-8320-483e-a95a-cdfc5619922e,2025-09-07 21:09:49,293.30,KRW,4121,approved,false,online
efaefdf8-f5ee-47c0-a2e2-d4af219bd2c7,89c4e5ba-7a4a-4b58-9703-71a05a5f6157,a4421257-907a-403c-8910-43344774c92e,ab228d18-bd5b-424e-990e-ed9147de7a35,2025-09-07 02:57:49,129.65,KRW,5812,approved,false,mobile
c7f7d784-1989-4ca1-bb1d-b6cbcd177a41,00ee8fd8-3a8b-493e-a31e-aa3182bb924c,e32fa140-390b-45d1-a38f-c867148fad7d,35e731fe-9354-4432-9b22-42ed53132e1a,2025-09-07 00:36:10,215.55,KRW,5999,approved,false,pos
cb89aea9-ca6d-4490-9153-baf3dafd3c4c,7709e237-89c7-40a9-9652-8728091fd1d5,ecd85636-d901-460d-8ca5-8c8f1c1be5e7,e2cfb17f-b8ff-4567-84d3-7e7356c66b64,2025-09-07 16:17:18,40.98,KRW,5999,approved,false,online
4f38674e-0d05-4313-bad6-6af115e84ec8,e63eab20-db97-4b7c-8985-30acdef22ce4,2c33f7d4-af62-4e14-bfa4-3d1d15118e79,f860b50b-2e93-4c1a-905e-e5be9cd4a2c2,2025-09-07 09:19:40,278.99,KRW,4121,declined,true,pos
9097994e-5dc5-4127-aa84-63bdffdb808b,31f15f46-4f90-4976-8c27-9887e4cf8e1a,587a08b6-8749-4c30-ac25-a12465a2e025,8798439f-044e-4385-96d5-fb56b67fa7da,2025-09-07 02:36:17,105.78,KRW,7011,declined,false,online
efb94139-3aa7-4207-a91b-be6dee4208c5,00dbf1d1-55d5-4b7c-a77d-7b0b686ff96b,cc1440ab-4e70-4fdc-87e2-83f697c95e61,85610f2d-78d1-4221-b250-148ab38ef947,2025-09-07 22:46:28,280.26,KRW,4121,declined,false,online
c33eb63a-1fe9-4be2-b8ca-206bf9ce088c,8e8c61c0-db05-4852-bcb2-07c86a13eec4,2a2bcdd6-5890-4aa0-a85c-12f5ed55fec1,144124a2-31ec-46bd-8f7e-dafa04c94f32,2025-09-07 08:22:37,17.01,KRW,5999,approved,false,online
b4f62d19-6fdd-4806-a886-a49874bb1217,693ad2b6-5936-4cb6-a00e-9727a55b1371,2bfb74a1-4903-40dd-b501-79b06400f4bd,a3fd6ca5-188d-467f-9399-9c3b66eb01bc,2025-09-07 01:13:10,224.97,KRW,5812,approved,false,online
d45d4e0c-c6eb-49bb-9960-537213d62a53,61ba3df5-d6a3-46db-ba4e-bdc418435682,90aca614-2dcc-427c-b336-dbca4abb1a82,23adcc70-c05e-4ad2-ac84-29fb73d1a2a8,2025-09-07 06:16:19,128.38,KRW,5999,declined,false,online
6bc1e4d9-5606-4559-87aa-3cd6cdbbf301,07a83602-9a8e-4bca-8e67-9cba7d74c801,43594c1a-8db7-434a-8ff4-e99dbf024251,6173240f-7d40-4265-87ba-aa25453d1ac3,2025-09-07 06:04:06,99.98,KRW,4121,approved,true,pos
e6c5948a-0771-489e-a822-c7b7334da57a,0b33054d-4738-4a1c-a626-dcde8338d0f1,b955d2f9-4666-4972-ba47-1be2e4d0af15,6db50c83-8b8e-4870-9ee9-0e118d021d85,2025-09-07 23:17:11,117.18,KRW,5411,approved,true,pos
b256dfd4-67e5-4f75-a3fa-175a5d6660cd,e851e68f-6947-40bb-bdf1-b66bad80b9db,31ae28d4-fc70-4a68-9a06-cdd0f30e023d,b12934b1-1631-41dd-a1fa-d106c4fdb659,2025-09-07 03:44:10,50.17,KRW,5812,declined,true,mobile
78ca7fb3-e228-4072-a4b7-5ecae705f5f6,d5ee6126-a093-407d-8006-5d76510fca2e,817ca7d3-a248-4c29-86f0-a5579858591e,d6d000f5-17a6-4357-9841-592e04b340d9,2025-09-07 09:00:01,190.58,KRW,4121,declined,false,online
7788f40b-dcd0-4850-a613-4f88622b500f,38163efa-4e46-417c-8988-9b0f071a7caf,24283fcb-efe8-4fb3-b759-ea65248a72f6,1238556c-0af0-46f5-bf1f-7e7ad645f922,2025-09-07 07:25:20,50.11,KRW,5411,approved,true,online
b8d1db10-5d86-44e9-853b-81bcc139f408,46f542f6-8d0c-426e-bfba-01d863bea2f2,55e5548a-4af4-41d1-a37d-e61f9807763f,5ca8388b-544d-4a4c-8ce4-28356adbc37d,2025-09-07 06:16:35,212.96,KRW,5999,approved,false,pos
64ed87c0-e3ca-46bd-9167-ae2d1f7ffdab,1d205970-56fc-4735-b9e0-3a536e9cdf76,3beded94-88b7-4ea3-8ee2-6a161df25a65,62c706d2-a725-45b2-804b-4084c7d7a9fb,2025-09-07 21:32:02,208.33,KRW,4121,approved,false,online
39d75ba7-819c-401d-a3ec-605a2862507b,eb9bae53-f4ef-4a38-b244-980a7da680f1,b657b3d7-5cca-4241-9e4b-42d76b74adb3,ddb7c6cd-7161-401a-991d-e65279012bf4,2025-09-07 02:13:02,129.43,KRW,5411,approved,false,mobile
c13c5994-8c1c-4dcd-9a01-226669849467,1770c7f8-c070-4d7a-9398-f58185070eec,528e704c-e383-4b1f-9651-2ed64dd1dc72,35e731fe-9354-4432-9b22-42ed53132e1a,2025-09-07 07:00:34,107.08,KRW,5812,declined,false,mobile
d939ca63-e158-4ead-88e5-ea14d80d7b1a,41d0d108-b4fa-4d56-884e-415884d9226b,bed21ba0-8b19-43a1-91a2-7ce6b510baeb,edd54f5a-3938-4e2c-b579-f253c04dfc71,2025-09-07 23:43:39,118.22,KRW,5411,declined,false,online
4002deb5-25d5-465a-a568-11a9a928d121,db3de7ca-a17e-4990-831e-8db1fe3e13e5,c6e623c1-ad02-4471-9a36-a3925567412a,72de630b-27cf-43be-a429-c133c28e2550,2025-09-07 09:24:31,96.39,KRW,5411,approved,false,pos
fc34703a-e56a-440f-b4a8-0c53c3c7913f,c0eed4d0-1c3d-454c-b116-8685aa2616c9,27286ea8-d568-45cb-82b6-648b8c8cba96,3fd08c50-8320-483e-a95a-cdfc5619922e,2025-09-07 12:43:45,64.09,KRW,5999,approved,true,mobile
d7db3bb1-68ce-45f6-adee-40ddab2aa338,c093d9eb-4725-4cdd-a953-0c04dc0b939e,ccccad49-351b-47ed-b2a7-7b9c001eba9c,a5e2a32c-2f75-4faf-8350-f72154844d7b,2025-09-07 17:31:34,26.47,KRW,5812,approved,false,pos
1daa3284-4258-462d-8dc5-a5b5d641ab92,9009eab7-6fd1-4f0a-a7fa-3ab11fb97bc4,65c54e2c-8169-4206-bd0f-544424f0b688,3a138032-23a9-40b6-a9d4-039cbbf8e9f6,2025-09-07 05:25:30,10.49,KRW,4121,declined,true,mobile
a32a1a81-f013-4ecc-b4bc-fec12e9d1b7d,a19d4a67-091d-41e5-8f16-62d17f1e9969,cb0cc200-0ee7-43c5-9c88-e763f0429ce5,e3ffce89-313b-4e08-8765-48edbe21a169,2025-09-07 02:36:50,253.16,KRW,5999,declined,false,online
25b820df-a712-416d-a43b-632e16ff5a22,ce70d5e0-18df-4ebe-8fed-4d4735998426,a3a9bfd2-deaf-4dcc-9956-48947e4fbff2,aa731bba-23f8-49a8-a311-3fc64f6834a5,2025-09-07 18:16:12,60.01,KRW,5999,approved,false,online
c1ce706e-71b0-4e6c-8fb8-d55fad6e9441,60689802-940c-40ec-ad98-2096fb834f17,477a1e73-5293-493c-a8a0-ad0cfd93cb47,461dd313-acda-46d7-97c2-c1fd46f51541,2025-09-07 21:53:34,90.73,KRW,4121,approved,false,mobile
74e40712-6f15-4a7e-b6a1-3324a5ccf106,16837417-f6a1-460e-889d-1b898c46ec21,474e3db2-bce5-4b8c-b60b-bc0e4c84353c,00ecf4c3-7ba9-4668-a81e-2a6d09b1d657,2025-09-07 17:29:46,120.17,KRW,5999,approved,true,pos
76e2537a-75c0-44e0-824f-dd2c67aec99a,455c8d48-7251-49b9-898e-76174b684366,4b53156f-7565-414d-b400-ed5ad37793c5,4ccf55d0-4f8d-4a8b-8a25-f8ca63a4e182,2025-09-07 05:52:36,161.83,KRW,5812,declined,false,pos
e42f5754-1457-4496-8ceb-6fb689d7da34,734392fd-aca9-4fef-8041-05b66070a1a7,f2e2b564-9f55-486c-8226-ef0cf8fa9e66,144124a2-31ec-46bd-8f7e-dafa04c94f32,2025-09-07 09:18:46,219.37,KRW,5999,approved,false,mobile
2112e21a-b30f-4e77-be05-0655e0bad71e,6e9187cf-47ce-4edf-905e-b19ed027fdd0,14572a56-5377-4cc0-991f-76e56978c365,98211c0b-ab58-49ee-841b-145fc5746c13,2025-09-07 11:42:14,65.25,KRW,4121,declined,true,mobile
0013ffde-9aed-4f21-a1d6-e1b485e0e52c,afe7fa0d-6d60-421b-9d6e-88bc61e921aa,6a2f1e06-4eef-4d73-843c-80bfa735794b,67d02e2a-2217-483a-bd27-f21552d664c6,2025-09-07 09:32:19,222.87,KRW,5411,approved,false,mobile
1a26b324-9914-4c88-99ef-59a75b43c32e,4e428984-c5ea-49c9-bb68-73392166b6ba,2d9d600d-d497-4aa9-b4ae-2ef040c3f6c3,8e3b16a7-727e-4256-9ae9-d91a8e6d49ff,2025-09-07 21:44:16,136.16,KRW,5812,approved,false,pos
18de8575-ac71-49ab-8c76-b2ee7655a771,086d729f-d9d4-4bec-af99-4c70a3d70d45,b9509e1b-91c2-49a0-a1dd-807c83053808,acd86aad-e4eb-4b10-8837-9b6de91b0277,2025-09-07 00:25:31,117.77,KRW,5411,approved,false,pos
165dbedf-4a95-4d69-8b72-185b8c32e8d4,f5d4232f-b553-4e15-b03a-ad4f083e0551,852479dd-287c-432f-95d5-25d00b1ef6de,5d3979a0-136e-447a-ba10-95f9af68f700,2025-09-07 22:07:40,228.60,KRW,5999,approved,false,pos
